"","ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000055900","ENSMUSG00000055900","Tmem69",-0.509205875512916,3.4011356737454,-0.884807477231971,0.385478333979832,0.919133258614943,-5.28235787738975
"ENSMUSG00000038671","ENSMUSG00000038671","Arfrp1",-0.165298222926158,7.49738746785716,-0.884644782027981,0.385564260190039,0.919133258614943,-6.65748548345451
"ENSMUSG00000022472","ENSMUSG00000022472","Desi1",-0.243093777909326,5.44689038432468,-0.884562263465182,0.385607846499877,0.919133258614943,-5.96918959752017
"ENSMUSG00000047798","ENSMUSG00000047798","Cd300lf",0.641337835246869,0.534902229606296,0.884246987606375,0.38577440479651,0.919133258614943,-5.2649615347041
"ENSMUSG00000024597","ENSMUSG00000024597","Slc12a2",-0.30558031206304,4.3401369632024,-0.884144499127524,0.38582855892382,0.919133258614943,-5.81164039404145
"ENSMUSG00000041238","ENSMUSG00000041238","Rbbp8",0.263000334977641,4.57503923152051,0.883652333266011,0.386088684592776,0.919133258614943,-5.95469148940048
"ENSMUSG00000026000","ENSMUSG00000026000","Lancl1",0.267920318059846,5.92033824249585,0.883592352095787,0.386120394399981,0.919133258614943,-5.91599685596809
"ENSMUSG00000030795","ENSMUSG00000030795","Fus",0.171831818927945,7.21513992519141,0.883591917792061,0.386120624006346,0.919133258614943,-6.5355565443419
"ENSMUSG00000084957","ENSMUSG00000084957","Bbip1",-0.222091151028466,5.64738556647656,-0.88358759516728,0.38612290928323,0.919133258614943,-6.090796163865
"ENSMUSG00000000374","ENSMUSG00000000374","Trappc10",-0.207321910984694,5.65655510625121,-0.883385569645559,0.386229725571282,0.919133258614943,-6.02922748351585
"ENSMUSG00000039753","ENSMUSG00000039753","Fbxl5",0.164151180913001,6.5915997774965,0.883365695586859,0.386240234556393,0.919133258614943,-6.4474564918153
"ENSMUSG00000033933","ENSMUSG00000033933","Vhl",-0.393245509719346,5.24589389411679,-0.883153610022007,0.386352392548197,0.919133258614943,-5.875806247795
"ENSMUSG00000020715","ENSMUSG00000020715","Ern1",0.75458432379742,2.89228109014009,0.88300415182575,0.386431443814806,0.919133258614943,-5.24774626036006
"ENSMUSG00000031960","ENSMUSG00000031960","Aars",0.153232454831388,6.87283887691428,0.88293128693527,0.386469987251873,0.919133258614943,-6.70242745361293
"ENSMUSG00000021794","ENSMUSG00000021794","Glud1",0.127421180590686,7.6207297069079,0.882743554492974,0.386569303860508,0.919133258614943,-6.60693048956462
"ENSMUSG00000022387","ENSMUSG00000022387","Brd1",-0.154550978148228,7.02395520110978,-0.882150819476269,0.386882989127056,0.919133258614943,-6.41807924289192
"ENSMUSG00000024387","ENSMUSG00000024387","Csnk2b",-0.125469077502071,7.11743605818001,-0.882126635928554,0.386895790980513,0.919133258614943,-6.58469055377144
"ENSMUSG00000021975","ENSMUSG00000021975","Ints9",0.286030722075841,5.4346302451689,0.88199982486127,0.386962924465302,0.919133258614943,-6.07146972829217
"ENSMUSG00000038812","ENSMUSG00000038812","Trmt112",0.194853536309714,5.92829159148378,0.881893292817314,0.387019328140664,0.919133258614943,-6.14564466334692
"ENSMUSG00000034792","ENSMUSG00000034792","Gna15",0.749469996292016,2.03372684845003,0.881782491840159,0.38707799768917,0.919133258614943,-5.13160996599305
"ENSMUSG00000026307","ENSMUSG00000026307","Scly",0.59332403039175,3.41474498202225,0.881649031930617,0.387148672912935,0.919133258614943,-5.29976917856827
"ENSMUSG00000001763","ENSMUSG00000001763","Tspan33",-0.72367132420604,0.314105008495411,-0.881604500986138,0.387172256652508,0.919133258614943,-5.30368843498097
"ENSMUSG00000031765","ENSMUSG00000031765","Mt1",-0.753514475420384,2.88654645322536,-0.88137968228702,0.387291335669798,0.919133258614943,-5.17153546095376
"ENSMUSG00000026615","ENSMUSG00000026615","Eprs",0.110812863659213,8.05875610274891,0.881039474390723,0.387471577819712,0.919133258614943,-6.78921516322294
"ENSMUSG00000035539","ENSMUSG00000035539","Ccdc180",-0.522326563831346,-0.113355850584133,-0.880939698871753,0.387524449235923,0.919133258614943,-5.35539547533722
"ENSMUSG00000035891","ENSMUSG00000035891","Cerk",0.344463603641314,5.22004196194825,0.880914165538789,0.38753798019733,0.919133258614943,-6.02071102292881
"ENSMUSG00000029918","ENSMUSG00000029918","Mrps33",0.262135045700644,4.47271446773409,0.880888960027874,0.387551337736287,0.919133258614943,-5.72440847092933
"ENSMUSG00000055723","ENSMUSG00000055723","Rras2",0.273103444063277,5.22108436983858,0.880633727707788,0.387686613738731,0.919133258614943,-5.80884567782377
"ENSMUSG00000039660","ENSMUSG00000039660","Spout1",-0.169453002816999,6.13406486682611,-0.880623372446878,0.38769210279158,0.919133258614943,-6.49213297918774
"ENSMUSG00000020170","ENSMUSG00000020170","Frs2",-0.417575664406205,4.42624130885226,-0.880601151305759,0.387703881807599,0.919133258614943,-5.74551452049419
"ENSMUSG00000020402","ENSMUSG00000020402","Vdac1",-0.181653246697772,6.63348420257063,-0.880505865533398,0.387754393671731,0.919133258614943,-6.42525040664978
"ENSMUSG00000066152","ENSMUSG00000066152","Slc31a2",0.648884239314916,3.53819133605784,0.880334718467538,0.387845131048816,0.919133258614943,-5.37806971893911
"ENSMUSG00000035877","ENSMUSG00000035877","Zhx3",0.381998497161427,4.45957983192135,0.880220939029815,0.387905461355534,0.919133258614943,-5.59021510434028
"ENSMUSG00000066233","ENSMUSG00000066233","Tmem42",-0.414686455838357,3.85007676343945,-0.880055579082389,0.387993152540257,0.919133258614943,-5.50716162099127
"ENSMUSG00000038766","ENSMUSG00000038766","Gabpb2",-0.292718559623382,5.84058361615641,-0.87984749352448,0.388103519631747,0.919133258614943,-6.02211556211466
"ENSMUSG00000046532","ENSMUSG00000046532","Ar",0.728777079373232,2.69866331857106,0.87984159521313,0.388106648351243,0.919133258614943,-5.16637779654654
"ENSMUSG00000030579","ENSMUSG00000030579","Tyrobp",0.534594171975804,5.54297739241968,0.87953780870187,0.388267812021372,0.919133258614943,-5.66994841413302
"ENSMUSG00000005057","ENSMUSG00000005057","Sh2b2",0.828805661233485,-0.172561925344751,0.87935841812752,0.38836300204887,0.919133258614943,-5.18838787797383
"ENSMUSG00000026333","ENSMUSG00000026333","Gin1",0.387451276264986,3.77080254137754,0.879187192081706,0.388453873874372,0.919133258614943,-5.50493279150904
"ENSMUSG00000022685","ENSMUSG00000022685","Parn",-0.40131827187708,4.71979782941204,-0.879128420207412,0.388485068034646,0.919133258614943,-5.77472807386629
"ENSMUSG00000023827","ENSMUSG00000023827","Agpat4",-0.511940850457385,3.25624585778146,-0.879106611419638,0.388496643829335,0.919133258614943,-5.46076648458013
"ENSMUSG00000030682","ENSMUSG00000030682","Cdipt",-0.153454277172122,8.14118895531354,-0.879079114610418,0.388511239064345,0.919133258614943,-6.69650244086776
"ENSMUSG00000027983","ENSMUSG00000027983","Cyp2u1",-0.576504435361423,-0.27638375739784,-0.878778530551493,0.38867081153211,0.919320358111361,-5.3479981876129
"ENSMUSG00000022792","ENSMUSG00000022792","Yars2",-0.170118117421325,5.72458374528127,-0.878419640871593,0.388861392725418,0.91958070967075,-6.36503095422339
"ENSMUSG00000031021","ENSMUSG00000031021","Tmem9b",-0.195343552411107,7.20235729974352,-0.878207655046329,0.38897399206517,0.919656579873396,-6.3543670197717
"ENSMUSG00000027200","ENSMUSG00000027200","Sema6d",0.726699918868911,-0.0392867005870928,0.877800385153769,0.389190378761994,0.919742181151805,-5.13667207409958
"ENSMUSG00000021124","ENSMUSG00000021124","Vti1b",0.121528149375973,6.9859425348574,0.87776120957717,0.389211197269058,0.919742181151805,-6.50706328242713
"ENSMUSG00000002881","ENSMUSG00000002881","Nab1",0.166308875475449,7.074215014749,0.877609306050015,0.389291927987285,0.919742181151805,-6.54661468039467
"ENSMUSG00000074358","ENSMUSG00000074358","Ccdc61",0.576479402311629,4.17788853843155,0.877533363392345,0.38933229258177,0.919742181151805,-5.55295077800687
"ENSMUSG00000003778","ENSMUSG00000003778","Brd8",0.150387127115919,7.24432638060527,0.877019640558518,0.389605414852792,0.920067575777347,-6.52108772757613
"ENSMUSG00000028687","ENSMUSG00000028687","Mutyh",0.527210534959379,3.49337687746173,0.87664432617485,0.389805030428763,0.920067575777347,-5.36281639096714
"ENSMUSG00000110218","ENSMUSG00000110218","Gm20219",-0.682914952854574,0.806560255990028,-0.876495250328449,0.389884336659571,0.920067575777347,-5.21956701465196
"ENSMUSG00000034471","ENSMUSG00000034471","Caskin2",-0.748997477487441,0.559745971874541,-0.876086574215174,0.390101800208004,0.920067575777347,-5.12854180538316
"ENSMUSG00000032388","ENSMUSG00000032388","Spg21",-0.160193566603196,7.1017424216576,-0.875844612983537,0.390230588980528,0.920067575777347,-6.59894156572957
"ENSMUSG00000028882","ENSMUSG00000028882","Ppp1r8",-0.174400839557028,6.1608399949445,-0.875773747080076,0.390268314013775,0.920067575777347,-6.34131099657416
"ENSMUSG00000055116","ENSMUSG00000055116","Arntl",-0.342220666196002,5.00552463288161,-0.875702140604075,0.390306435687999,0.920067575777347,-5.69411209239972
"ENSMUSG00000048251","ENSMUSG00000048251","Bcl11b",-0.121216939397383,8.88920394230589,-0.875554318270894,0.390385140602986,0.920067575777347,-6.73823651952616
"ENSMUSG00000069206","ENSMUSG00000069206","Zfp874a",-0.653157204994951,3.36481699835317,-0.875424196973706,0.390454429484678,0.920067575777347,-5.28462541502766
"ENSMUSG00000042506","ENSMUSG00000042506","Usp22",0.223152441639024,6.31758213464931,0.875410919956106,0.39046149987238,0.920067575777347,-6.31288351611558
"ENSMUSG00000020706","ENSMUSG00000020706","Ftsj3",0.13645924195167,7.60751601964059,0.875389188879264,0.390473072465019,0.920067575777347,-6.76155245008551
"ENSMUSG00000030615","ENSMUSG00000030615","Tmem126a",-0.314351038373359,5.00776633396638,-0.875209824963511,0.390568598796008,0.920067575777347,-5.7301557418562
"ENSMUSG00000022228","ENSMUSG00000022228","Zscan26",0.456247296339895,3.94111634256504,0.875103118972953,0.39062543587235,0.920067575777347,-5.43246387408395
"ENSMUSG00000037465","ENSMUSG00000037465","Klf10",0.201975094943819,5.7575932593223,0.875041668263713,0.390658170100087,0.920067575777347,-6.33719671848339
"ENSMUSG00000040390","ENSMUSG00000040390","Map3k10",-0.365041146857993,3.69406753751283,-0.874991578445134,0.390684853800932,0.920067575777347,-5.54728697206044
"ENSMUSG00000019518","ENSMUSG00000019518","Ap4m1",-0.597138224670089,2.53182020612651,-0.87449295055822,0.390950545782096,0.920067575777347,-5.31949570281792
"ENSMUSG00000044792","ENSMUSG00000044792","Isca1",-0.223109009934012,5.6229517684441,-0.874382334345474,0.391009503073862,0.920067575777347,-6.10269523770415
"ENSMUSG00000045502","ENSMUSG00000045502","Hcar2",0.767866538512436,0.304303761846154,0.874343710541624,0.391030090516535,0.920067575777347,-5.25303536041921
"ENSMUSG00000024660","ENSMUSG00000024660","Incenp",0.315381453520811,5.31127485068284,0.874041497968163,0.391191201534365,0.920067575777347,-5.79987571315481
"ENSMUSG00000071359","ENSMUSG00000071359","Tbpl1",-0.187044937768292,5.94336969350378,-0.873937321460789,0.391246748509228,0.920067575777347,-6.19040288446552
"ENSMUSG00000020034","ENSMUSG00000020034","Tcp11l2",-0.465268916076812,6.1520128841393,-0.873784910455397,0.391328023349863,0.920067575777347,-5.69396685092485
"ENSMUSG00000034216","ENSMUSG00000034216","Vps18",0.428067377747166,4.65783167800559,0.873636708991468,0.39140706389045,0.920067575777347,-5.80585897084423
"ENSMUSG00000048379","ENSMUSG00000048379","Socs4",-0.308831149255263,4.73769044529718,-0.873459283423084,0.391501704168248,0.920067575777347,-5.83445642868636
"ENSMUSG00000061666","ENSMUSG00000061666","Gdpd1",-0.653076815056162,0.157584195505582,-0.873079226093707,0.391704479773573,0.920067575777347,-5.30262195806634
"ENSMUSG00000034773","ENSMUSG00000034773","BC030867",-0.614730506179398,-0.126093556562179,-0.873028522969584,0.391731537033295,0.920067575777347,-5.35137370224547
"ENSMUSG00000035614","ENSMUSG00000035614","Togaram1",0.352626461525439,5.14699307147567,0.873022316936323,0.39173484890944,0.920067575777347,-6.13016163530633
"ENSMUSG00000002984","ENSMUSG00000002984","Tomm40",-0.111210553305506,7.39744532632237,-0.872986393845634,0.391754019776248,0.920067575777347,-6.75941882594499
"ENSMUSG00000002297","ENSMUSG00000002297","Dbf4",-0.322022713285419,5.42603603388435,-0.872942629598658,0.391777376007882,0.920067575777347,-5.88873349551039
"ENSMUSG00000003541","ENSMUSG00000003541","Ier3",0.330726356410092,3.43485421317492,0.872449579196664,0.392040570865904,0.920067575777347,-5.83119346138066
"ENSMUSG00000028411","ENSMUSG00000028411","Aptx",-0.283097920079486,5.03278538910584,-0.871994282498068,0.392283714032386,0.920067575777347,-5.91135796781859
"ENSMUSG00000015027","ENSMUSG00000015027","Galns",-0.457319920316165,3.84631281771902,-0.87186104356711,0.392354886379463,0.920067575777347,-5.62655380585037
"ENSMUSG00000060657","ENSMUSG00000060657","Marf1",0.547923191268173,3.3029152966756,0.871775741403605,0.392400456690243,0.920067575777347,-5.3000253894695
"ENSMUSG00000030098","ENSMUSG00000030098","Grip2",-0.934009364017019,0.484890545133923,-0.871529769234051,0.392531879655576,0.920067575777347,-5.18387624298283
"ENSMUSG00000032413","ENSMUSG00000032413","Rasa2",0.144893172164249,7.02823774837138,0.871516496386177,0.392538972149498,0.920067575777347,-6.57062452956262
"ENSMUSG00000026357","ENSMUSG00000026357","Rgs18",0.843979775508994,0.868698707640386,0.871362500784997,0.392621267471218,0.920067575777347,-5.17664377956167
"ENSMUSG00000050428","ENSMUSG00000050428","Fbxo46",0.287950876888607,5.16300008164321,0.871161891361951,0.392728489973995,0.920067575777347,-6.10276501173961
"ENSMUSG00000091649","ENSMUSG00000091649","Phf11b",0.614972298910433,4.14270194404384,0.871066191744982,0.392779646546379,0.920067575777347,-5.17445785259771
"ENSMUSG00000029029","ENSMUSG00000029029","Wrap73",-0.30937792059449,5.65737391400456,-0.870501716056989,0.393081476690636,0.920067575777347,-6.25961686996172
"ENSMUSG00000020486","ENSMUSG00000020486","Sept4",0.728681347450814,-0.0715746991694163,0.870445070957225,0.393111773601306,0.920067575777347,-5.23769667211528
"ENSMUSG00000027746","ENSMUSG00000027746","Ufm1",-0.181791074093445,6.13120766226732,-0.870295597998404,0.393191727195236,0.920067575777347,-6.31066216604686
"ENSMUSG00000033502","ENSMUSG00000033502","Cdc14a",0.704613643112249,3.03641299223077,0.87025780449335,0.393211944734015,0.920067575777347,-5.30948101832121
"ENSMUSG00000023088","ENSMUSG00000023088","Abcc1",0.242579173508018,5.76945538090097,0.870153699782684,0.393267638756434,0.920067575777347,-6.47026814352093
"ENSMUSG00000035992","ENSMUSG00000035992","Fnip1",0.382135153133144,4.54187831779541,0.870083864090254,0.393305002368317,0.920067575777347,-5.64863468260445
"ENSMUSG00000020390","ENSMUSG00000020390","Ube2b",0.139947369869658,7.79811653877809,0.869654072720524,0.393535000579713,0.920067575777347,-6.58844941587531
"ENSMUSG00000068823","ENSMUSG00000068823","Csde1",0.110399136445597,8.51781133207178,0.869499392985271,0.393617797028496,0.920067575777347,-6.77887914692766
"ENSMUSG00000043372","ENSMUSG00000043372","Hexim2",0.760854498359717,1.09876202078942,0.869385798451475,0.393678608694309,0.920067575777347,-5.13731120728852
"ENSMUSG00000039108","ENSMUSG00000039108","Lsm14b",0.367176387569035,4.3025664746418,0.869329810544977,0.39370858347689,0.920067575777347,-5.60259183485322
"ENSMUSG00000038576","ENSMUSG00000038576","Susd4",-0.658609954544562,-0.194383661013033,-0.869202953066516,0.393776505835816,0.920067575777347,-5.34975187222984
"ENSMUSG00000069895","ENSMUSG00000069895","Atxn1l",-0.551917056348851,3.21339232279947,-0.868864423191803,0.393957799418018,0.920067575777347,-5.28446458675345
"ENSMUSG00000021918","ENSMUSG00000021918","Nek4",0.806945209662149,1.52028221038112,0.868591085225071,0.394104219967503,0.920067575777347,-5.22922006723017
"ENSMUSG00000022070","ENSMUSG00000022070","Bora",-0.322771440121748,4.58833902602846,-0.868571160790788,0.394114894379583,0.920067575777347,-5.81338018938552
"ENSMUSG00000038608","ENSMUSG00000038608","Dock10",0.2227270046222,7.40429694691888,0.868409786193218,0.3942013568592,0.920067575777347,-6.4514708937086
"ENSMUSG00000034401","ENSMUSG00000034401","Spata6",0.554505406266784,4.21172699452684,0.868184937068776,0.39432184860684,0.920067575777347,-5.33555358302953
"ENSMUSG00000020716","ENSMUSG00000020716","Nf1",0.489699016908932,2.69510450737271,0.867878575063258,0.39448605958772,0.920067575777347,-5.36709395285953
"ENSMUSG00000048895","ENSMUSG00000048895","Cdk5r1",0.758093118856167,0.961130911010691,0.867649525446125,0.39460885971624,0.920067575777347,-5.14414170593553
"ENSMUSG00000028293","ENSMUSG00000028293","Slc35a1",-0.197234468878596,5.35892151953946,-0.867645788401559,0.394610863458461,0.920067575777347,-6.17343719696543
"ENSMUSG00000074579","ENSMUSG00000074579","Lekr1",-0.622283882310695,-0.264514716124155,-0.867578814865569,0.394646774687,0.920067575777347,-5.30906970326451
"ENSMUSG00000012126","ENSMUSG00000012126","Ubxn11",-0.365058408725687,5.30488383855407,-0.86753892476715,0.394668164770757,0.920067575777347,-5.88153978854963
"ENSMUSG00000069844","ENSMUSG00000069844","Sco1",-0.438691827850917,3.96845944502369,-0.8674010699909,0.394742091761676,0.920067575777347,-5.73023813031592
"ENSMUSG00000018974","ENSMUSG00000018974","Sart3",0.160295996756583,6.99959863776711,0.867386307374127,0.394750008997958,0.920067575777347,-6.56200555453033
"ENSMUSG00000025779","ENSMUSG00000025779","Ly96",-0.690723309702452,2.36850963972228,-0.867149862971196,0.394876828810445,0.920067575777347,-5.13885337994969
"ENSMUSG00000030824","ENSMUSG00000030824","Nucb1",-0.158355712382062,7.63206353785971,-0.866701152295739,0.395117572456305,0.920067575777347,-6.68832847205608
"ENSMUSG00000027770","ENSMUSG00000027770","Dhx36",-0.143503247161552,6.98088259041124,-0.866612592891688,0.395165097804616,0.920067575777347,-6.45339845312433
"ENSMUSG00000039458","ENSMUSG00000039458","Mtmr12",0.235556633233208,6.48447529180199,0.866581466064449,0.395181802872287,0.920067575777347,-6.29903180852441
"ENSMUSG00000090523","ENSMUSG00000090523","Gypc",0.269153906379462,5.28382454995467,0.866430378976698,0.395262894381463,0.920067575777347,-5.86403568017341
"ENSMUSG00000040498","ENSMUSG00000040498","Igsf23",-0.357972505599244,4.20096976791618,-0.866366677037515,0.395297087721492,0.920067575777347,-5.44278730380413
"ENSMUSG00000026492","ENSMUSG00000026492","Tfb2m",0.282114759302926,4.66894047262774,0.866302124672802,0.395331739490566,0.920067575777347,-5.78396043115525
"ENSMUSG00000069910","ENSMUSG00000069910","Spdl1",-0.76637462558254,0.896258315527964,-0.866119036710556,0.395430031931969,0.920067575777347,-5.14407935587562
"ENSMUSG00000042408","ENSMUSG00000042408","Zmym6",0.563442856672169,3.26549774616026,0.865957426815727,0.395516806766635,0.920067575777347,-5.35569631005875
"ENSMUSG00000049940","ENSMUSG00000049940","Pgrmc2",-0.204548102432013,5.20806709876758,-0.865663469286182,0.395674675820389,0.920067575777347,-6.06751423777952
"ENSMUSG00000025225","ENSMUSG00000025225","Nfkb2",0.130299253405944,7.85001415900925,0.865399687632374,0.395816373572335,0.920067575777347,-6.84398744942525
"ENSMUSG00000003882","ENSMUSG00000003882","Il7r",-0.291259150191062,6.78853676590923,-0.865317929981684,0.395860298636518,0.920067575777347,-5.83770877604766
"ENSMUSG00000061455","ENSMUSG00000061455","Stx17",-0.78321683896346,3.01572733729126,-0.865280600965984,0.395880355044477,0.920067575777347,-5.17921405601638
"ENSMUSG00000027878","ENSMUSG00000027878","Notch2",-0.42889981119515,4.55720821028953,-0.865085615435077,0.395985128945666,0.920067575777347,-5.77485155239714
"ENSMUSG00000042097","ENSMUSG00000042097","Zfp239",-0.89501233226198,0.3783905449168,-0.864891735644554,0.396089326397701,0.920067575777347,-5.1532993833685
"ENSMUSG00000048970","ENSMUSG00000048970","C1galt1c1",-0.273844024937083,4.84675081190501,-0.864872372086611,0.396099733988189,0.920067575777347,-5.89730716003819
"ENSMUSG00000042215","ENSMUSG00000042215","Bag2",-0.732107459203041,2.33842784553488,-0.864827254361322,0.396123984698895,0.920067575777347,-5.32240473641286
"ENSMUSG00000037366","ENSMUSG00000037366","Pafah2",-0.85873934909977,1.84908779265407,-0.864774288873871,0.396152454790531,0.920067575777347,-5.15087302999629
"ENSMUSG00000039395","ENSMUSG00000039395","Mreg",0.964946413784728,0.510879365198261,0.864312288992176,0.396400845575397,0.920067575777347,-5.15257827316416
"ENSMUSG00000038151","ENSMUSG00000038151","Prdm1",0.722504452459684,2.97280079060087,0.863938078353214,0.396602110629896,0.920067575777347,-5.2912650793407
"ENSMUSG00000027808","ENSMUSG00000027808","Serp1",-0.150391741258751,8.11333324848802,-0.863900250138747,0.396622459777644,0.920067575777347,-6.66675082606732
"ENSMUSG00000043939","ENSMUSG00000043939","A530064D06Rik",0.800911301026939,0.0259168650862843,0.863892091936203,0.396626848454308,0.920067575777347,-5.25076334651174
"ENSMUSG00000058706","ENSMUSG00000058706","0610030E20Rik",0.249022280489744,5.39471220126227,0.863787692728119,0.39668301240478,0.920067575777347,-5.99986146087158
"ENSMUSG00000034837","ENSMUSG00000034837","Gnat1",0.422997575398948,0.0673901667085222,0.863766661491094,0.396694327261059,0.920067575777347,-5.38070197834358
"ENSMUSG00000020064","ENSMUSG00000020064","Herc4",0.272269594424595,6.09676553336546,0.863633995356877,0.396765706750264,0.920067575777347,-6.15780379441094
"ENSMUSG00000032393","ENSMUSG00000032393","Dpp8",0.207006828855214,5.78795794481687,0.863532804941282,0.396820156648239,0.920067575777347,-6.27878502641434
"ENSMUSG00000024691","ENSMUSG00000024691","Fam111a",0.867019615893057,3.62757299764992,0.863473216614362,0.396852222985509,0.920067575777347,-5.1462496180895
"ENSMUSG00000010047","ENSMUSG00000010047","Hyal2",0.220946231804549,4.22817661643485,0.863426108567525,0.396877574475187,0.920067575777347,-6.28204464890821
"ENSMUSG00000057406","ENSMUSG00000057406","Nsd2",0.294852023426025,4.68825963676189,0.863276940754237,0.396957856941336,0.920067575777347,-5.73698283199967
"ENSMUSG00000029001","ENSMUSG00000029001","Fbxo44",0.782881909045455,0.732397487725381,0.863220212112806,0.396988391171811,0.920067575777347,-5.17168491910423
"ENSMUSG00000024892","ENSMUSG00000024892","Pcx",-0.972981013160437,1.00548730353079,-0.863050904940679,0.397079529861023,0.920067575777347,-5.1500459242111
"ENSMUSG00000068391","ENSMUSG00000068391","Chrac1",-0.140068981527266,6.98236568718289,-0.862949804929577,0.397133958797865,0.920067575777347,-6.51492263473816
"ENSMUSG00000026821","ENSMUSG00000026821","Ralgds",-0.321897553458136,4.79531697277359,-0.862895159234099,0.397163380250175,0.920067575777347,-5.76222507111536
"ENSMUSG00000062169","ENSMUSG00000062169","Cnih4",-0.161247140741263,6.5080709020555,-0.862658340107282,0.39729090078522,0.920067575777347,-6.57526374247805
"ENSMUSG00000002017","ENSMUSG00000002017","Fam98a",-0.208933143559648,5.48041219493387,-0.862639437354144,0.397301080528805,0.920067575777347,-6.25569151181474
"ENSMUSG00000024672","ENSMUSG00000024672","Ms4a7",0.726684184671822,-0.264689679722082,0.86263777141757,0.397301977697546,0.920067575777347,-5.2597399218092
"ENSMUSG00000044573","ENSMUSG00000044573","Acp1",0.201897637852033,5.30981953065602,0.862505669372874,0.397373123705854,0.920067575777347,-6.05292769617563
"ENSMUSG00000039218","ENSMUSG00000039218","Srrm2",0.130639722593624,9.51631774701919,0.862453393377805,0.397401280176456,0.920067575777347,-6.86401725376376
"ENSMUSG00000014226","ENSMUSG00000014226","Cacybp",-0.13494209113148,8.28257929437597,-0.862021923913073,0.397633723749279,0.920067575777347,-6.78225462583088
"ENSMUSG00000041477","ENSMUSG00000041477","Dcp1b",-0.500600285248705,4.18178847744376,-0.86199008842703,0.397650877798023,0.920067575777347,-5.48515225258264
"ENSMUSG00000022177","ENSMUSG00000022177","Haus4",-0.506320466608847,4.34835826946682,-0.861878048242782,0.397711252665795,0.920067575777347,-5.40196761866761
"ENSMUSG00000067220","ENSMUSG00000067220","Cnga1",0.459428860490622,1.46750397263595,0.861856129891661,0.397723064452691,0.920067575777347,-5.38218861815098
"ENSMUSG00000048327","ENSMUSG00000048327","Ckap2l",-0.662396214082686,1.32187115091902,-0.861410636411421,0.397963189517267,0.920067575777347,-5.33025029995756
"ENSMUSG00000027495","ENSMUSG00000027495","Fam210b",0.390688413474752,4.82393521945432,0.861370949092274,0.397984585865794,0.920067575777347,-5.68977505673833
"ENSMUSG00000048874","ENSMUSG00000048874","Phf3",0.214992789096831,6.33323908674288,0.861366713570753,0.397986869376742,0.920067575777347,-6.19672595405598
"ENSMUSG00000091537","ENSMUSG00000091537","Tma7",-0.14835320786432,6.87900412828125,-0.861307143028179,0.398018986735729,0.920067575777347,-6.42477606022347
"ENSMUSG00000026792","ENSMUSG00000026792","Lrsam1",0.886258386897169,1.87218506676502,0.861177067184467,0.398089122701072,0.920067575777347,-5.15757467900182
"ENSMUSG00000031327","ENSMUSG00000031327","Chic1",-0.699957210872945,0.838502395703226,-0.860958021160973,0.398207248701846,0.920154399084056,-5.14899762265473
"ENSMUSG00000079652","ENSMUSG00000079652","Fam71f2",0.55437919236576,-0.152670139242533,0.860346537909696,0.398537125408593,0.92062813646044,-5.31740935163762
"ENSMUSG00000043154","ENSMUSG00000043154","Ppp2r3a",0.538129778857409,1.89883051133912,0.860170672910975,0.398632031749663,0.92062813646044,-5.2627782589512
"ENSMUSG00000025173","ENSMUSG00000025173","Wdr45b",-0.174605837184496,6.82116642178264,-0.860129843048618,0.398654067845678,0.92062813646044,-6.46587254846753
"ENSMUSG00000001150","ENSMUSG00000001150","Mcm3ap",0.287061918742769,5.88507082063849,0.859971984201038,0.398739272473993,0.920638764948038,-6.15514510410465
"ENSMUSG00000022400","ENSMUSG00000022400","Rbx1",0.125558214542717,7.90088398886078,0.858933023015909,0.399300345623912,0.920669110332281,-6.70139142570382
"ENSMUSG00000071866","ENSMUSG00000071866","Ppia",0.110178436750314,9.52626271564084,0.858861081433201,0.399339215191932,0.920669110332281,-6.89465701073038
"ENSMUSG00000002014","ENSMUSG00000002014","Ssr4",-0.136685774776463,7.59337639113228,-0.858450156920582,0.399561281576439,0.920669110332281,-6.71532956991395
"ENSMUSG00000025016","ENSMUSG00000025016","Tm9sf3",0.117257305649302,8.53267723939237,0.858436589189835,0.399568615020964,0.920669110332281,-6.83231529312613
"ENSMUSG00000037348","ENSMUSG00000037348","Paqr7",-0.608524535749164,2.89708734937418,-0.858160813201761,0.399717692409787,0.920669110332281,-5.2235078066252
"ENSMUSG00000034858","ENSMUSG00000034858","Fam214a",0.544339176967334,4.56360180299681,0.857845828275282,0.399888008788661,0.920669110332281,-5.36011338431306
"ENSMUSG00000026853","ENSMUSG00000026853","Crat",-0.762035474283618,2.28607435015588,-0.857559887112301,0.400042661136406,0.920669110332281,-5.21611256427137
"ENSMUSG00000001999","ENSMUSG00000001999","Blvra",-0.210423840141127,5.76180981798498,-0.857428750070056,0.400113599924393,0.920669110332281,-6.1227521850071
"ENSMUSG00000049109","ENSMUSG00000049109","Themis",-0.340419472324632,5.75288686137655,-0.857376285560772,0.400141982941853,0.920669110332281,-5.79167648701416
"ENSMUSG00000061479","ENSMUSG00000061479","Snrpa",-0.114669943096803,6.56534661865705,-0.856928057606562,0.400384524487651,0.920669110332281,-6.61722207380336
"ENSMUSG00000042046","ENSMUSG00000042046","Dstyk",-0.404906633718085,4.05624440225528,-0.856702371161215,0.400506681809276,0.920669110332281,-5.60492258322728
