"ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000038205","Prkab2",0.448650542268654,3.28115448455872,0.924184451886674,0.36504946397378,0.915854586140499,-5.55258294587369
"ENSMUSG00000041617","Ccdc74a",0.546233677818196,-0.333231757725161,0.905518335820058,0.374642090503774,0.918388249805854,-5.31505255167184
"ENSMUSG00000003541","Ier3",0.330726356410092,3.43485421317492,0.872449579196664,0.392040570865904,0.920067575777347,-5.83119346138066
"ENSMUSG00000060657","Marf1",0.547923191268173,3.3029152966756,0.871775741403605,0.392400456690243,0.920067575777347,-5.3000253894695
"ENSMUSG00000069893","9930111J21Rik1",0.841300466828764,3.1715554437951,0.835211397570388,0.412248356693498,0.92138215534351,-5.163588517047
"ENSMUSG00000060579","Fhit",-0.522326563831346,0.0494319375493524,-0.824757300616212,0.418037951009686,0.92138215534351,-5.3985048425586
"ENSMUSG00000026811","St6galnac6",-0.486443381894857,2.20369289214743,-0.808891764870431,0.426921489060125,0.924489274860888,-5.49322516434907
"ENSMUSG00000043924","Ncmap",0.282180514178751,3.72713268813859,0.792844107890764,0.436025449179817,0.92614737105327,-5.79319761119233
"ENSMUSG00000015437","Gzmb",0.258465965537578,5.25710765600667,0.779845130775248,0.443486720033488,0.927437756613855,-6.33145295241679
"ENSMUSG00000016940","Kctd2",-0.250475483455438,5.82500875590368,-0.778492873894858,0.444267346742241,0.927437756613855,-5.96405277173575
"ENSMUSG00000032373","Car12",-0.361419440204774,2.47774668089164,-0.756184058687147,0.457266006377645,0.932599521185194,-5.8708620832028
"ENSMUSG00000045394","Epcam",0.277592428962147,3.49021250685042,0.753874338858298,0.458624716380427,0.932599521185194,-5.911815483894
"ENSMUSG00000021972","Hmbox1",0.320978894417719,4.14871623754583,0.746284097563847,0.463106701963415,0.9346479374364,-5.69513519470576
"ENSMUSG00000066026","Dhrs3",0.700575390837045,1.17266882755145,0.715662482645599,0.481450931162299,0.938591460600994,-5.23690605889613
"ENSMUSG00000098715","Gm28053",0.540166110721066,1.3028916537337,0.712787417470294,0.483194702479201,0.938651117055837,-5.23487891215156
"ENSMUSG00000027939","Nup210l",0.501804210045793,1.74613529227577,0.706676455231216,0.486913219791469,0.93934808539891,-5.24474264414181
"ENSMUSG00000061740","Cyp2d22",-0.629483948395052,2.38775914510513,-0.706291135038975,0.487148238536856,0.93934808539891,-5.24558456491683
