"ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000034311","Kif4",2.8566330400255,0.826523647252226,4.31506216815043,0.000260037668709272,0.0843994685081023,0.187259977897449
"ENSMUSG00000006344","Ggt5",2.66936695818032,3.6146437229367,4.23849227326511,0.000314552517743012,0.0881474623728058,0.0921354581863296
"ENSMUSG00000066306","Numa1",0.724542350217969,7.44885562712118,4.17242249861304,0.000370658042830815,0.0962194583003084,-0.201799602926376
"ENSMUSG00000031778","Cx3cl1",2.89111037305781,0.26545455085253,4.15228606844593,0.000389661654308672,0.0977360265190058,-0.0591416186436922
"ENSMUSG00000032402","Smad3",-0.743554446811769,6.50114692885393,-4.1395578513062,0.000402170657187294,0.0977360265190058,-0.258719440620499
"ENSMUSG00000020638","Cmpk2",2.98191092978129,2.77167754563771,4.06540116230183,0.000483404820266886,0.112543756510532,-0.227146679490364
"ENSMUSG00000021273","Fdft1",-0.556530521649001,6.70041444454802,-4.0640284125434,0.000485052961366004,0.112543756510532,-0.597495858308917
"ENSMUSG00000066621","Tecpr1",0.896287257122762,7.61701088664047,4.04167767758629,0.000512686014222375,0.112543756510532,-0.341494167862374
"ENSMUSG00000053819","Camk2d",-0.490944798083814,7.26357983283204,-4.01750228951193,0.00054433577110503,0.112543756510532,-0.74934010603681
"ENSMUSG00000021990","Spata13",0.715947963724102,7.39430402641834,4.00526333699152,0.000561090115591655,0.112543756510532,-0.630133837981417
"ENSMUSG00000070738","Dgkd",0.648965855817142,7.61782012213033,4.0048714679666,0.000561634925678542,0.112543756510532,-0.666716296896181
"ENSMUSG00000027715","Ccna2",3.25988236858439,2.52190760893159,3.98379891544114,0.000591717386693724,0.11652751708303,-0.304685588711861
"ENSMUSG00000033713","Foxn3",0.828633343223243,7.12457913440892,3.9752902634564,0.000604311872191025,0.11699068142654,-0.560845974647684
"ENSMUSG00000030268","Bcat1",-0.80824365540898,3.07849888336163,-3.94721700992437,0.00064777968761575,0.121294091671264,-0.698529320006681
"ENSMUSG00000026573","Xcl1",1.60141468138426,4.76923459576521,3.93098580040516,0.000674309777929377,0.124225262637247,-0.737395077751605
"ENSMUSG00000067235","H2-Q10",-2.5472866078796,1.82329082619534,-3.92269063191897,0.000688280823213031,0.124786405757766,-0.474331348348756
"ENSMUSG00000002083","Bbc3",1.19419793465417,5.37379215529932,3.8810877032125,0.000762788550993609,0.136133919210141,-0.533790409219542
"ENSMUSG00000034297","Med13",-0.677138011088194,6.54973927231103,-3.85938649006425,0.000804764065177255,0.141415617730071,-0.92824600755094
"ENSMUSG00000032802","Srxn1",-1.6530232741517,1.89980014213559,-3.84746381697583,0.000828788743363513,0.143430682222698,-0.497541885348339
"ENSMUSG00000040128","Pnrc1",0.576406619233902,9.09900364598243,3.81438054325438,0.000899225705728069,0.153297850907851,-1.25818803443577
"ENSMUSG00000027999","Pla2g12a",-0.501300354407499,6.12327538055615,-3.78530490261947,0.000965987381492164,0.157992440263873,-1.2292877184508
"ENSMUSG00000010307","Tmem86a",2.81918207446097,2.07804471091179,3.78474158839281,0.000967327967493026,0.157992440263873,-0.77546346407606
"ENSMUSG00000041849","Card6",2.63207851176476,3.30655992344326,3.78435021462974,0.000968260446372886,0.157992440263873,-0.78593982250564
"ENSMUSG00000048234","Rnf149",-0.459285594278354,6.96934721002705,-3.77356057032257,0.00099431961379621,0.158683893104785,-1.43119575245623
"ENSMUSG00000043664","Tmem221",-2.7183411948195,0.751450626161359,-3.7679321900945,0.00100818650392196,0.158683893104785,-0.770035776843368
"ENSMUSG00000075602","Ly6a",-0.565573728574833,9.60029851788533,-3.76552449144825,0.00101417651870507,0.158683893104785,-1.68569984385465
"ENSMUSG00000020702","Ccl1",1.37255178217275,2.41591687278895,3.72064241011564,0.00113247888349881,0.170037319776889,-0.992826716430474
"ENSMUSG00000004270","Lpcat3",-0.643950896244752,6.28410813347581,-3.71615073138907,0.00114504111500638,0.170037319776889,-1.23693042396014
"ENSMUSG00000043391","2510009E07Rik",2.73176363135415,1.11359216103207,3.70526456207232,0.00117605920700177,0.170037319776889,-0.969902371344626
"ENSMUSG00000038059","Smim3",-0.665882363463408,3.9376733572117,-3.67811192380716,0.00125707392441518,0.173908768802613,-1.45382490844893
"ENSMUSG00000024975","Pdcd4",1.61204570577243,5.96394663668541,3.67762252923488,0.00125858336326379,0.173908768802613,-0.864064958876992
"ENSMUSG00000074476","Spc24",1.96314441355532,3.12024289954089,3.67595526841693,0.00126373908340194,0.173908768802613,-0.924439330696071
"ENSMUSG00000030165","Klrd1",1.92235839127891,4.38675178860084,3.6691685111268,0.00128494113872912,0.174721401030524,-0.899655483923
"ENSMUSG00000023067","Cdkn1a",0.51978176205539,4.91516778060482,3.65310446669622,0.00133652897157218,0.177509696666249,-1.66121068766994
"ENSMUSG00000073409","H2-Q6",0.598813233206901,8.97074559269836,3.59350892515188,0.00154630352245163,0.191802553606538,-1.81023866199756
"ENSMUSG00000054717","Hmgb2",1.07009906838467,6.32780388083436,3.58952065483613,0.00156144217863489,0.191802553606538,-1.19802780834827
"ENSMUSG00000003534","Ddr1",-0.736357791321379,5.03484647546403,-3.5894553540937,0.00156169125244336,0.191802553606538,-1.44864645845309
"ENSMUSG00000021214","Akr1c18",-0.980901973526022,2.48569626589274,-3.57761944721766,0.00160748593158119,0.193270571689688,-1.2619215536639
"ENSMUSG00000003135","Cnot11",-0.563683893220237,6.34233832929094,-3.54813343805623,0.00172737240180578,0.19676906617032,-1.72976395330823
"ENSMUSG00000027997","Casp6",-0.837279187994916,5.50265964510272,-3.53893105100332,0.00176655053196978,0.19676906617032,-1.44523618268156
