"","gene","logFC1","adj.P.Val1","logFC2","adj.P.Val2","mean_adj.P.Val","logFCDistance"
"219","Pycr1",-2.60913553567719,5.05281333114903e-08,6.01558472051406,9.46214894853003e-11,2.53113774004878e-08,8.62472025619124
"220","Raet1d",-2.85793697397737,0.000590312980522534,2.14491613858098,0.00350380671614763,0.00204705984833508,5.00285311255835
"221","Rarg",-1.64512797630702,0.0430291949564497,-3.86534851074769,7.90523678677257e-10,0.0215145978734867,2.22022053444066
"222","Rbm15",1.38503106496441,1.762382625733e-06,-1.25925583943731,1.21695599035272e-06,1.48966930804286e-06,2.64428690440172
"223","Rgs14",-1.54258404496105,0.00197393679186346,-4.44400115540711,8.0168348812567e-22,0.000986968395931732,2.90141711044605
"224","Rhbdd3",-1.08770284170817,0.00137545512480392,1.36769161168664,3.26445258819583e-05,0.00070404982534294,2.45539445339481
"225","Rhoq",-1.35323293513697,0.00931426586615264,2.74978124506759,1.03237554033955e-05,0.00466229481077802,4.10301418020456
"226","Ribc1",-2.06440152507073,0.000802595799587309,1.37697673192633,0.00490518844345775,0.00285389212152253,3.44137825699706
"227","Rnf157",1.11591753890277,1.80288448138904e-07,2.82876105142017,1.63853715979123e-12,9.01450433380319e-08,1.7128435125174
"228","Rnf213",1.91678421595864,3.66860588886043e-10,-1.07440700478047,8.35154239010972e-06,4.1759546253493e-06,2.99119122073911
"229","Rnf227",-2.24345772153946,0.00910015000199607,2.70522593672818,0.00104321874077963,0.00507168437138785,4.94868365826764
"230","Rtn2",-2.19601424028408,0.00831909949514498,2.73620924483837,0.000284398143790383,0.00430174881946768,4.93222348512245
"231","Septin11",-1.33360014910462,2.2369174936362e-09,1.30427777508234,8.39940233985726e-11,1.16045575851739e-09,2.63787792418696
"232","Serf1",-2.44726520781365,0.000892430313054544,1.25336786005428,0.0380013460761349,0.0194468881945947,3.70063306786793
"233","Serpinb6a",1.44340252466089,1.02110740903505e-06,-1.5015397743095,3.13301948547671e-08,5.26218801944908e-07,2.94494229897038
"234","Sgo1",2.1484103132115,0.0103751063855159,-2.78353201888351,0.000124198683303769,0.00524965253440983,4.931942332095
"235","Shd",2.64592306047742,0.00175857506134015,-3.68888519605552,1.30050885000052e-06,0.000879937785095076,6.33480825653294
"236","Siglece",2.43791199152644,0.0121960825246808,-5.54154903862593,9.40549590067776e-11,0.00609804130936787,7.97946103015237
"237","Slc18a2",1.68390747409456,7.01108698292829e-05,-1.0650564142401,0.00515300868168079,0.00261155977575504,2.74896388833466
"238","Slc23a1",2.3794583131913,0.00721471660954127,-2.19206228294172,0.00574472888290218,0.00647972274622172,4.57152059613302
"239","Slc28a2b",1.36325373803668,0.00726275067176747,-5.23667807052512,1.12662914942582e-16,0.00363137533588379,6.59993180856179
"240","Slc39a8",-2.21241043669104,0.0118203349816931,1.3139979079905,0.0447403768041423,0.0282803558929177,3.52640834468154
"241","Slc46a1",-1.33938247349789,0.0346338701583964,1.66917514746313,0.00430527065945015,0.0194695704089233,3.00855762096102
"242","Smim36",-1.39478076285356,6.63274401745646e-05,1.20284317637765,4.29255738869484e-05,5.46265070307565e-05,2.59762393923121
"243","Smpdl3a",-1.06682109019794,0.0459760608966915,-4.08277906616423,6.1937693993078e-18,0.0229880304483457,3.01595797596629
"244","Snx30",1.41787694452681,0.0444687765869749,-2.48248705614188,3.13628736898467e-05,0.0222500697303324,3.9003640006687
"245","Sox4",1.30569664413522,0.000208168069819936,-2.1040816213554,1.19217269921159e-09,0.000104084630996318,3.40977826549061
"246","Spdya",2.21474082096127,0.0253207283847084,-2.35192599533747,0.00690656440556992,0.0161136463951392,4.56666681629874
"247","Specc1",-1.52996068249956,0.0296671234555366,2.33652064080263,0.000857357417594038,0.0152622404365653,3.86648132330219
"248","Spic",-1.99163016886198,0.0233616595808897,-4.1175736136256,3.69512139649446e-09,0.0116808316380056,2.12594344476362
"249","Spin2c",-1.8324773022751,0.000103047591742862,1.60898630112966,3.48874378229449e-05,6.89675147829033e-05,3.44146360340476
"250","Spon1",2.23787584888711,0.013521309114925,-4.04517846485841,1.9393538090999e-07,0.00676075152515295,6.28305431374552
"251","Spp1",-2.3363286101152,0.0386153088651223,2.42553281548183,0.0153661959541232,0.0269907524096228,4.76186142559703
"252","St6galnac6",-2.46184135380254,0.00118784267560225,2.44807579886098,0.00031435489350317,0.000751098784552708,4.90991715266352
"253","Stard8",2.51154014603919,0.0150195625515375,-2.63659158324079,0.00363134143233223,0.00932545199193486,5.14813172927998
"254","Syce2",-1.28455580483722,0.000280019598688217,2.23100169981001,1.98897813749192e-07,0.000140109248250983,3.51555750464723
"255","Tbc1d10c",-1.32134512095562,2.616107132037e-06,-3.31285955919945,1.9912938628477e-23,1.3080535660185e-06,1.99151443824383
"256","Tbc1d7",-1.49794789760484,0.00391906454353507,1.15667401998865,0.00657915176834425,0.00524910815593966,2.65462191759348
"257","Tcam1",-2.93473069905689,0.00376937557516978,3.60400838364669,0.000104404866714635,0.00193689022094221,6.53873908270358
"258","Tcf7l2",1.69629366193674,0.0337462030878331,-2.86632817420991,2.29052936681136e-05,0.0168845541907506,4.56262183614665
"259","Tcta",1.45088261272643,4.57164489867623e-05,-1.739964777732,1.54557754254171e-07,2.29355033705082e-05,3.19084739045842
"260","Tgfbi",-4.63279731099055,7.50052687923797e-07,-2.07177731643899,3.87873200961362e-05,1.976868639203e-05,2.56101999455156
"261","Tha1",1.53862481489649,0.000542561943799737,-2.35282980811312,2.98849147742325e-08,0.000271295914357256,3.8914546230096
"262","Thra",-1.89837647647239,0.0347241212161525,-4.69502458782782,3.87036393102918e-10,0.0173620608015944,2.79664811135543
"263","Tle6",-4.77722826068195,2.49121954749533e-07,3.93032484423509,1.25771353328862e-06,7.53417744019076e-07,8.70755310491704
"264","Tmem17",-3.00772573773404,0.00104251434441614,1.94482227916436,0.0150395484676454,0.00804103140603076,4.95254801689839
"265","Tmem237",-1.7662826720935,0.0030802120518514,1.24914642285443,0.00899560589787507,0.00603790897486324,3.01542909494793
"266","Tmem238",-1.53813081127428,7.27379175340132e-05,1.48560363838688,1.52946216793598e-05,4.40162696066865e-05,3.02373444966116
"267","Tmem35b",1.85068443763951,0.0240465383691363,-2.79653500538497,5.79422731575922e-05,0.012052240321147,4.64721944302449
"268","Tmem39b",-1.63251774152248,5.1468735452903e-06,1.09722013541675,6.20310085796116e-05,3.3588941062451e-05,2.72973787693923
"269","Tmem41a",-1.11291171839714,1.89151698071324e-07,1.37718357859996,2.04829116846038e-10,9.46782635940851e-08,2.49009529699709
"270","Tnfrsf9",-1.23546302341962,3.76897626067112e-10,4.16198307280144,2.38253746281058e-23,1.88448813033568e-10,5.39744609622106
"271","Tnrc18",1.11483633347784,0.00129848705058255,-1.12361710988944,0.000302003733039286,0.000800245391810919,2.23845344336728
"272","Traip",-1.01702207978703,0.0470464956969643,1.35958473774052,0.00362414844220717,0.0253353220695857,2.37660681752755
"273","Traj22",2.01598542634473,0.00558204168413151,-1.43106532360354,0.0316619266939045,0.018621984189018,3.44705074994827
"274","Trbj1-1",1.0848838310969,0.0329540867373537,-1.24130754343575,0.00462953868639802,0.0187918127118758,2.32619137453265
"275","Trbj2-4",1.32247885450823,0.0249396726928219,-1.25687235043519,0.0155480467188417,0.0202438597058318,2.57935120494342
"276","Ttll1",-4.07474115435801,1.58485271292661e-06,-1.65793272608734,0.000196655919263216,9.91203859880714e-05,2.41680842827067
"277","Tuba8",-1.83511118720521,0.0412768379318403,1.88528529416439,0.0170675182779477,0.029172178104894,3.7203964813696
"278","Tube1",-3.1792910001193,0.000129827598499557,-1.16320074024002,0.0404826035825584,0.020306215590529,2.01609025987928
"279","Uap1",-1.01908126204679,8.16477064447583e-08,1.41765221671266,4.49053137723552e-12,4.08260984880678e-08,2.43673347875945
"280","Unkl",1.09487361276614,0.00623555267430075,-1.70988616041498,2.69008029816723e-06,0.00311912137729946,2.80475977318112
"281","Uprt",-1.55318495662832,0.0299821056923109,1.29254230383873,0.0316328097390491,0.03080745771568,2.84572726046705
"282","Utf1",-1.56528327489392,0.00677716044285805,3.82356974299214,5.5857157730315e-07,0.00338885950721768,5.38885301788606
"283","Vps37b",1.11300926005827,2.07814962827863e-06,-3.21532765101338,2.35479073464553e-21,1.03907481413932e-06,4.32833691107165
"284","Ypel4",-2.01975966481102,0.0391716826635865,2.44642572000947,0.00482917697570981,0.0220004298196482,4.46618538482049
"285","Zbtb20",1.56200613210447,7.68808498953826e-06,-2.74885400140328,2.52462546827944e-13,3.8440426210004e-06,4.31086013350775
"286","Zc3hav1l",2.4395388639202,0.00738828758395648,-2.53159862961559,0.0017081541585321,0.00454822087124429,4.9711374935358
"287","Zc4h2",-2.87648242842783,0.000705199921083381,-1.30037939497936,0.0124201824144385,0.00656269116776095,1.57610303344847
"288","Zer1",1.00458353546562,0.00368809519374045,-2.69936033100599,5.39967871987611e-13,0.00184404759714021,3.70394386647161
"289","Zfp169",1.67466714010821,0.00641097852070945,-1.50911576205659,0.00592541758945856,0.00616819805508401,3.1837829021648
"290","Zfp583",-2.96367417173555,0.00169489116983514,1.82806626364003,0.0285863175071464,0.0151406043384908,4.79174043537558
"291","Zfp687",1.33339450307339,4.08520502739719e-05,-1.490523081817,6.29115589551908e-07,2.07405829317619e-05,2.82391758489038
"292","Zfp865",1.09314013330373,0.00805302113325796,-1.19350884542141,0.00108255217001169,0.00456778665163483,2.28664897872513
"293","Zfp871",1.09200440097649,2.18851106519879e-05,-1.27085291701851,1.19149359096635e-07,1.10021300055422e-05,2.362857317995
"294","Zfp949",1.12312794884119,0.00481576901645361,-1.48037377154189,3.40082587072174e-05,0.00242488863758041,2.60350172038308
"295","Zfp964",-2.25053850904605,0.0384593258830439,2.77667293561054,0.00368586660158979,0.0210725962423168,5.02721144465659
"296","Zfp975",2.18410403519331,0.0118147152508112,-3.13016026846753,2.89760218693021e-05,0.00592184563634025,5.31426430366084
"297","Zkscan14",1.14550027912439,0.00134267731842233,-3.51977949409259,3.6057142999998e-16,0.000671338659211345,4.66527977321698
"298","Zkscan7",1.95587842371736,0.00191789179716363,-1.90222299278752,0.000755928192922176,0.00133690999504291,3.85810141650488
"299","Zscan25",2.34070800199978,0.0173706587584467,-2.25630838297186,0.00946232658860935,0.013416492673528,4.59701638497164
"300","Zswim5",-2.27777495785929,0.0130717213805932,2.75289158028849,0.000889171012852727,0.00698044619672299,5.03066653814778
"301","Zswim7",-1.61734216499223,3.70926242150208e-05,1.55486371589446,7.42345141995853e-06,2.22580378174896e-05,3.17220588088669
